Property Type,District,Mukim,Scheme Name/Area,Road Name,"Month, Year of Transaction Date",Tenure,Land/Parcel Area,Unit,Main Floor Area,Unit        ,Unit Level,Transaction Price  ,Unnamed: 13,address,latitude,longitude
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU INDUSTRIAL PARK,JLN KORPORAT 3,October 2023,Freehold,"1,545.00",sq.m,723,sq.m,    ,"RM3,350,000.00",,JLN KORPORAT 3 MERU INDUSTRIAL PARK Kapar Klang Malaysia,3.0912,101.4086
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU INDUSTRIAL PARK,JLN KORPORAT 7,May 2022,Freehold,"1,141.00",sq.m,410,sq.m,    ,"RM2,500,000.00",,JLN KORPORAT 7 MERU INDUSTRIAL PARK Kapar Klang Malaysia,3.1539,101.4346
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU INDUSTRIAL PARK,JLN KORPORAT 7/KU9,May 2022,Freehold,"1,141.00",sq.m,652,sq.m,    ,"RM2,500,000.00",,JLN KORPORAT 7/KU9 MERU INDUSTRIAL PARK Kapar Klang Malaysia,3.1504,101.4656
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU INDUSTRIAL PARK,JLN KORPORAT 7/KU9,December 2023,Freehold,"1,141.00",sq.m,503,sq.m,    ,"RM2,700,000.00",,JLN KORPORAT 7/KU9 MERU INDUSTRIAL PARK Kapar Klang Malaysia,3.1504,101.4656
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU INDUSTRIAL PARK,"KB2-22, OFF JALAN TAP",October 2025,Freehold,"1,141.00",sq.m,503,sq.m,    ,"RM3,500,000.00",,"KB2-22, OFF JALAN TAP MERU INDUSTRIAL PARK Kapar Klang Malaysia",3.1167,101.35
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU TECHNOLOGY PARK 2 (P/L 6499),LRG SG PULOH 10/KU6,August 2021,Freehold,"1,139.90",sq.m,424,sq.m,    ,"RM2,800,000.00",,LRG SG PULOH 10/KU6 MERU TECHNOLOGY PARK 2 (P/L 6499) Kapar Klang Malaysia,3.102,101.392
Semi-Detached Factory/Warehouse,Klang,Kapar,MERU TECHNOLOGY PARK 2 (P/L 6499),LRG SUNGAI PULOH 10/KU6,September 2022,Freehold,"1,158.58",sq.m,684,sq.m,    ,"RM3,400,000.00",,LRG SUNGAI PULOH 10/KU6 MERU TECHNOLOGY PARK 2 (P/L 6499) Kapar Klang Malaysia,3.076,101.417
Semi-Detached Factory/Warehouse,Klang,Kapar,OFF JALAN KAPAR,JLN LADANG ACCOB,May 2024,Freehold,"3,019.00",sq.m,"1,473",sq.m,    ,"RM8,855,000.00",,JLN LADANG ACCOB OFF JALAN KAPAR Kapar Klang Malaysia,3.0461,101.4063
Semi-Detached Factory/Warehouse,Klang,Kapar,OFF JALAN KAPAR,JLN LADANG ACCOB,June 2024,Freehold,"3,580.00",sq.m,"1,473",sq.m,    ,"RM9,456,000.00",,JLN LADANG ACCOB OFF JALAN KAPAR Kapar Klang Malaysia,3.0461,101.4063
Semi-Detached Factory/Warehouse,Klang,Kapar,P/L 6529,JLN SG BT 6/KU6,October 2025,Freehold,"1,320.00",sq.m,639,sq.m,    ,"RM4,000,000.00",,JLN SG BT 6/KU6 P/L 6529 Kapar Klang Malaysia,3.101,101.414
Semi-Detached Factory/Warehouse,Klang,Kapar,SAKINAS IND. PARK,JLN PERINDUSTRIAN 5,August 2024,Freehold,"1,158.00",sq.m,512,sq.m,    ,"RM2,980,000.00",,JLN PERINDUSTRIAN 5 SAKINAS IND. PARK Kapar Klang Malaysia,3.068,101.407
Semi-Detached Factory/Warehouse,Klang,Kapar,SAKINAS IND. PARK,JLN PERINDUSTRIAN 5,August 2024,Freehold,"1,158.00",sq.m,672,sq.m,    ,"RM3,450,000.00",,JLN PERINDUSTRIAN 5 SAKINAS IND. PARK Kapar Klang Malaysia,3.068,101.407
Semi-Detached Factory/Warehouse,Klang,Kapar,SAKINAS IND. PARK,JLN PERINDUSTRIAN 5,August 2024,Freehold,"1,158.00",sq.m,677,sq.m,    ,"RM2,980,000.00",,JLN PERINDUSTRIAN 5 SAKINAS IND. PARK Kapar Klang Malaysia,3.068,101.407
Semi-Detached Factory/Warehouse,Klang,Kapar,SAKINAS IND. PARK,JLN PERINSUDTRIAN 5,August 2024,Freehold,"1,158.00",sq.m,672,sq.m,    ,"RM3,450,000.00",,JLN PERINSUDTRIAN 5 SAKINAS IND. PARK Kapar Klang Malaysia,3.0833,101.3833
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JALAN WAWASAN 2A/KU7,May 2023,Freehold,"1,834.00",sq.m,756,sq.m,    ,"RM6,000,000.00",,JALAN WAWASAN 2A/KU7 SG KAPAR INDAH Kapar Klang Malaysia,3.1365,101.4198
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JALAN WAWASAN 4A/KU7,October 2023,Freehold,"2,180.00",sq.m,"1,019",sq.m,    ,"RM7,200,000.00",,JALAN WAWASAN 4A/KU7 SG KAPAR INDAH Kapar Klang Malaysia,3.1119,101.3428
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JLN WAWASAN 2B/KU 7,August 2023,Freehold,"1,750.40",sq.m,711,sq.m,    ,"RM6,388,000.00",,JLN WAWASAN 2B/KU 7 SG KAPAR INDAH Kapar Klang Malaysia,3.109,101.393
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JLN WAWASAN 2B/KU7 (PL 51640),March 2023,Freehold,"1,750.40",sq.m,711,sq.m,    ,"RM6,390,000.00",,JLN WAWASAN 2B/KU7 (PL 51640) SG KAPAR INDAH Kapar Klang Malaysia,3.0805,101.3846
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JLN WAWASAN 2B/KU7 (PL 51640),January 2025,Freehold,"1,750.40",sq.m,711,sq.m,    ,"RM6,800,000.00",,JLN WAWASAN 2B/KU7 (PL 51640) SG KAPAR INDAH Kapar Klang Malaysia,3.0805,101.3846
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JLN WAWASAN 2C/KU7 (PL 51640),February 2023,Freehold,"1,750.40",sq.m,711,sq.m,    ,"RM6,000,000.00",,JLN WAWASAN 2C/KU7 (PL 51640) SG KAPAR INDAH Kapar Klang Malaysia,3.075,101.393
Semi-Detached Factory/Warehouse,Klang,Kapar,SG KAPAR INDAH,JLN WAWASAN 2C/KU7 (PL 51640),August 2023,Freehold,"1,750.40",sq.m,711,sq.m,    ,"RM6,450,000.00",,JLN WAWASAN 2C/KU7 (PL 51640) SG KAPAR INDAH Kapar Klang Malaysia,3.075,101.393
Semi-Detached Factory/Warehouse,Klang,Kapar,SG PULOH IND (P/L 6536),JLN SG BATU 11/KU6,May 2024,Freehold,"1,450.00",sq.m,876,sq.m,    ,"RM5,100,000.00",,JLN SG BATU 11/KU6 SG PULOH IND (P/L 6536) Kapar Klang Malaysia,3.0333,101.3833
Semi-Detached Factory/Warehouse,Klang,Kapar,SG PULOH IND (P/L 6536),JLN SG BATU 11/KU6,May 2024,Freehold,"1,528.00",sq.m,876,sq.m,    ,"RM5,100,000.00",,JLN SG BATU 11/KU6 SG PULOH IND (P/L 6536) Kapar Klang Malaysia,3.0333,101.3833
Semi-Detached Factory/Warehouse,Klang,Kapar,SG PULOH IND (P/L 6536),LRG SG PULOH 1A/KU6,August 2023,Freehold,"2,041.61",sq.m,897,sq.m,    ,"RM6,220,000.00",,LRG SG PULOH 1A/KU6 SG PULOH IND (P/L 6536) Kapar Klang Malaysia,3.1167,101.3833
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JALAN RASAU 27,January 2023,Freehold,256.76,sq.m,147,sq.m,    ,"RM650,000.00",,"JALAN RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.1029,101.4263
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JALAN RASAU 27,January 2023,Freehold,258.01,sq.m,147,sq.m,    ,"RM650,000.00",,"JALAN RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.1029,101.4263
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JALAN SG RASAU 27,September 2024,Freehold,367.23,sq.m,147,sq.m,    ,"RM975,000.00",,"JALAN SG RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.088,101.352
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SG RASA 37/KU1,May 2022,Freehold,441.00,sq.m,195,sq.m,    ,"RM1,700,000.00",,"JLN SG RASA 37/KU1 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.0667,101.4
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SG RASA 37/KU/10,June 2023,Freehold,441.00,sq.m,195,sq.m,    ,"RM1,837,000.00",,"JLN SG RASA 37/KU/10 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.129,101.332
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SG RASAU 27,July 2023,Freehold,185.21,sq.m,123,sq.m,    ,"RM450,000.00",,"JLN SG RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.117,101.361
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SG RASAU 37/KU1,January 2022,Freehold,441.00,sq.m,324,sq.m,    ,"RM1,750,000.00",,"JLN SG RASAU 37/KU1 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.083333,101.35
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 27,March 2023,Freehold,214.60,sq.m,147,sq.m,    ,"RM600,000.00",,"JLN SUNGAI RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.152,101.434
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 27,March 2023,Freehold,214.60,sq.m,147,sq.m,    ,"RM600,000.00",,"JLN SUNGAI RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.152,101.434
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 27,July 2024,Freehold,371.23,sq.m,166,sq.m,    ,"RM893,000.00",,"JLN SUNGAI RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.152,101.434
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 27,September 2024,Freehold,259.71,sq.m,147,sq.m,    ,"RM975,000.00",,"JLN SUNGAI RASAU 27 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.152,101.434
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 34,October 2023,Freehold,214.60,sq.m,147,sq.m,    ,"RM420,000.00",,"JLN SUNGAI RASAU 34 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.055,101.382
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 35,September 2022,Freehold,255.00,sq.m,123,sq.m,    ,"RM640,000.00",,"JLN SUNGAI RASAU 35 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.127,101.37
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 35,September 2022,Freehold,262.26,sq.m,123,sq.m,    ,"RM667,000.00",,"JLN SUNGAI RASAU 35 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.127,101.37
Semi-Detached Factory/Warehouse,Klang,Kapar,"SG RASA IND (P/L 584,2554,2555,2538)",JLN SUNGAI RASAU 35,September 2022,Freehold,288.64,sq.m,123,sq.m,    ,"RM723,000.00",,"JLN SUNGAI RASAU 35 SG RASA IND (P/L 584,2554,2555,2538) Kapar Klang Malaysia",3.127,101.37
Semi-Detached Factory/Warehouse,Klang,Kapar,SG RASA IND (P/L 591),JALAN 27,August 2024,Freehold,609.00,sq.m,411,sq.m,    ,"RM2,150,000.00",,JALAN 27 SG RASA IND (P/L 591) Kapar Klang Malaysia,3.075,101.375
Semi-Detached Factory/Warehouse,Klang,Kapar,SG. KAPAR INDAH,JALAN WAWASAN 2C/KU7 (PL 51640),June 2022,Freehold,"2,742.30",sq.m,711,sq.m,    ,"RM7,900,000.00",,JALAN WAWASAN 2C/KU7 (PL 51640) SG. KAPAR INDAH Kapar Klang Malaysia,3.0542,101.4076
Semi-Detached Factory/Warehouse,Klang,Kapar,SRI MEWAH LIGHT INDUSTRIAL PARK,JLN SG KERAMAT 2,November 2022,Freehold,780.00,sq.m,422,sq.m,    ,"RM1,350,000.00",,JLN SG KERAMAT 2 SRI MEWAH LIGHT INDUSTRIAL PARK Kapar Klang Malaysia,3.097,101.341
Semi-Detached Factory/Warehouse,Klang,Kapar,SYIT 91-A,JLN HARMONI 23/KU3,May 2022,Freehold,"2,091.00",sq.m,573,sq.m,    ,"RM6,200,000.00",,JLN HARMONI 23/KU3 SYIT 91-A Kapar Klang Malaysia,3.1448,101.4494
Semi-Detached Factory/Warehouse,Klang,Kapar,SYIT 91-A,JLN PENGASAH OFF JLN KAPAR,August 2021,Freehold,"2,637.00",sq.m,"1,442",sq.m,    ,"RM6,500,000.00",,JLN PENGASAH OFF JLN KAPAR SYIT 91-A Kapar Klang Malaysia,3.0375,101.3688
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN  KLANG UTAMA,JLN SUNGAI BATU 8/KU6,October 2022,Freehold,"2,538.00",sq.m,813,sq.m,    ,"RM6,300,000.00",,JLN SUNGAI BATU 8/KU6 TMN  KLANG UTAMA Kapar Klang Malaysia,3.0835,101.449
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,JALAN SG BATU 20/KU6,September 2024,Freehold,"1,424.00",sq.m,714,sq.m,    ,"RM5,700,000.00",,JALAN SG BATU 20/KU6 TMN KLANG UTAMA Kapar Klang Malaysia,3.0629,101.3567
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,JALAN SUNGAI BATU 8/KU6,July 2024,Freehold,"1,538.00",sq.m,697,sq.m,    ,"RM5,400,000.00",,JALAN SUNGAI BATU 8/KU6 TMN KLANG UTAMA Kapar Klang Malaysia,3.0986,101.4354
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,JALAN SUNGAI BATU 8/KU6,July 2025,Freehold,"1,531.00",sq.m,697,sq.m,    ,"RM6,200,000.00",,JALAN SUNGAI BATU 8/KU6 TMN KLANG UTAMA Kapar Klang Malaysia,3.0986,101.4354
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,JLN SG KERAMAT 4,May 2024,Freehold,780.36,sq.m,533,sq.m,    ,"RM3,250,000.00",,JLN SG KERAMAT 4 TMN KLANG UTAMA Kapar Klang Malaysia,3.0833,101.4333
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,LEBUH SG KERAMAT 6,August 2024,Freehold,780.39,sq.m,374,sq.m,    ,"RM3,300,000.00",,LEBUH SG KERAMAT 6 TMN KLANG UTAMA Kapar Klang Malaysia,3.1049,101.4297
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,LEBUH SG. KERAMAT 6,January 2023,Freehold,780.36,sq.m,533,sq.m,    ,"RM3,050,000.00",,LEBUH SG. KERAMAT 6 TMN KLANG UTAMA Kapar Klang Malaysia,3.065,101.453
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN KLANG UTAMA,LEBUH SG. KERAMAT 6,May 2023,Freehold,780.36,sq.m,533,sq.m,    ,"RM2,800,000.00",,LEBUH SG. KERAMAT 6 TMN KLANG UTAMA Kapar Klang Malaysia,3.065,101.453
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN OTS,JLN SUNGAI RASAU 36,February 2022,Freehold,434.22,sq.m,390,sq.m,    ,"RM1,030,000.00",,JLN SUNGAI RASAU 36 TMN OTS Kapar Klang Malaysia,3.103,101.4
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN OTS,LRG SUNGAI RASAU 27A,April 2022,Freehold,440.63,sq.m,172,sq.m,    ,"RM1,200,000.00",,LRG SUNGAI RASAU 27A TMN OTS Kapar Klang Malaysia,3.0905,101.3839
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN TEKNOLOGI GEMILANG (P/L 6519),JLN SG PULOH 1A/KU6,July 2022,Freehold,"2,033.17",sq.m,897,sq.m,    ,"RM6,480,000.00",,JLN SG PULOH 1A/KU6 TMN TEKNOLOGI GEMILANG (P/L 6519) Kapar Klang Malaysia,3.069,101.366
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN TEKNOLOGI GEMILANG (P/L 6519),JLN SG PULOH 1A/KU6,July 2022,Freehold,"2,367.75",sq.m,897,sq.m,    ,"RM6,500,000.00",,JLN SG PULOH 1A/KU6 TMN TEKNOLOGI GEMILANG (P/L 6519) Kapar Klang Malaysia,3.069,101.366
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN TEKNOLOGI GEMILANG (P/L 6519),JLN SG PULOH 1A/KU6,May 2024,Freehold,"2,037.31",sq.m,897,sq.m,    ,"RM7,000,000.00",,JLN SG PULOH 1A/KU6 TMN TEKNOLOGI GEMILANG (P/L 6519) Kapar Klang Malaysia,3.069,101.366
Semi-Detached Factory/Warehouse,Klang,Kapar,TMN TEKNOLOGI GEMILANG (P/L 6519),JLN SG PULOH 1A/KU6,April 2025,Freehold,"2,031.22",sq.m,897,sq.m,    ,"RM7,220,000.00",,JLN SG PULOH 1A/KU6 TMN TEKNOLOGI GEMILANG (P/L 6519) Kapar Klang Malaysia,3.069,101.366
Semi-Detached Factory/Warehouse,Klang,Kapar,WELLOYD INDUSTRIAL PARK,LRG HJ ABD MANAN 1A/KU8,June 2023,Freehold,"1,772.75",sq.m,884,sq.m,    ,"RM6,500,000.00",,LRG HJ ABD MANAN 1A/KU8 WELLOYD INDUSTRIAL PARK Kapar Klang Malaysia,3.111,101.393
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),July 2021,Freehold,"1,229.00",sq.m,"1,800",sq.m,    ,"RM5,053,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),August 2021,Freehold,"1,524.00",sq.m,"1,800",sq.m,    ,"RM7,240,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),October 2021,Freehold,"1,235.00",sq.m,"1,800",sq.m,    ,"RM6,187,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),October 2021,Freehold,"1,526.00",sq.m,"1,800",sq.m,    ,"RM7,508,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),January 2022,Freehold,"1,235.00",sq.m,"1,800",sq.m,    ,"RM5,883,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),February 2022,Freehold,"1,227.00",sq.m,"1,800",sq.m,    ,"RM6,198,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),March 2022,Freehold,"1,224.00",sq.m,"1,800",sq.m,    ,"RM6,161,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,100C,JALAN (SUNRISE TECHNOLOGY PARK),April 2022,Freehold,"1,235.00",sq.m,"1,800",sq.m,    ,"RM6,187,000.00",,JALAN (SUNRISE TECHNOLOGY PARK) 100C Kelang Klang Malaysia,3.0436,101.4451
Semi-Detached Factory/Warehouse,Klang,Kelang,ALAM PREMIER INDUSTRIAL PARK,JALAN SITAR 33/6,November 2021,Freehold,"1,226.00",sq.m,826,sq.m,    ,"RM4,825,000.00",,JALAN SITAR 33/6 ALAM PREMIER INDUSTRIAL PARK Kelang Klang Malaysia,3.0707,101.5001
Semi-Detached Factory/Warehouse,Klang,Kelang,ALPINE INDUSRIAL AREA,JALAN OMBOH 34/1B,October 2025,Freehold,948.51,sq.m,539,sq.m,    ,"RM3,950,000.00",,JALAN OMBOH 34/1B ALPINE INDUSRIAL AREA Kelang Klang Malaysia,3.0628,101.4492
Semi-Detached Factory/Warehouse,Klang,Kelang,AMJ INDUSTRIAL PARK,LRG TELOK BATU 4A (P/L9877),November 2024,Freehold,"1,029.83",sq.m,414,sq.m,    ,"RM3,200,000.00",,LRG TELOK BATU 4A (P/L9877) AMJ INDUSTRIAL PARK Kelang Klang Malaysia,3.0455,101.4283
Semi-Detached Factory/Warehouse,Klang,Kelang,AMJ INDUSTRIAL PARK,SOLOK TELOK BATU 1,August 2023,Freehold,668.88,sq.m,341,sq.m,    ,"RM1,700,000.00",,SOLOK TELOK BATU 1 AMJ INDUSTRIAL PARK Kelang Klang Malaysia,3.0635,101.4418
Semi-Detached Factory/Warehouse,Klang,Kelang,BDR ARMADA PUTRA,JALAN SUNGAI CHONDONG 11,August 2022,Leasehold,725.00,sq.m,355,sq.m,    ,"RM1,000,000.00",,JALAN SUNGAI CHONDONG 11 BDR ARMADA PUTRA Kelang Klang Malaysia,3.0507,101.4514
Semi-Detached Factory/Warehouse,Klang,Kelang,BDR ARMADA PUTRA,JLN SG CHONDONG 12,August 2023,Leasehold,"1,197.00",sq.m,355,sq.m,    ,"RM1,350,000.00",,JLN SG CHONDONG 12 BDR ARMADA PUTRA Kelang Klang Malaysia,3.0017,101.4497
Semi-Detached Factory/Warehouse,Klang,Kelang,BDR ARMADA PUTRA,JLN SUNGAI CHANDONG 12A,November 2021,Leasehold,725.00,sq.m,355,sq.m,    ,"RM1,000,000.00",,JLN SUNGAI CHANDONG 12A BDR ARMADA PUTRA Kelang Klang Malaysia,3.0123,101.4467
Semi-Detached Factory/Warehouse,Klang,Kelang,BDR ARMADA PUTRA,LRG SUNGAI CHANDONG 12,August 2022,Leasehold,725.00,sq.m,355,sq.m,    ,"RM1,200,000.00",,LRG SUNGAI CHANDONG 12 BDR ARMADA PUTRA Kelang Klang Malaysia,3.0525,101.451
Semi-Detached Factory/Warehouse,Klang,Kelang,BDR ARMADA PUTRA,LRG SUNGAI CHANDONG 12,April 2024,Leasehold,725.00,sq.m,355,sq.m,    ,"RM1,400,000.00",,LRG SUNGAI CHANDONG 12 BDR ARMADA PUTRA Kelang Klang Malaysia,3.0525,101.451
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JALAN PERMATA 8B/KS 09,February 2023,Freehold,"1,568.00",sq.m,743,sq.m,    ,"RM6,000,000.00",,JALAN PERMATA 8B/KS 09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0102,101.4466
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 2B/KS9,November 2021,Freehold,"1,138.00",sq.m,878,sq.m,    ,"RM4,300,000.00",,JLN PERMATA 2B/KS9 BLACK WATER ESTATE Kelang Klang Malaysia,3.034,101.446
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 2B/KS9,July 2022,Freehold,"1,138.00",sq.m,878,sq.m,    ,"RM4,400,000.00",,JLN PERMATA 2B/KS9 BLACK WATER ESTATE Kelang Klang Malaysia,3.034,101.446
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 9/KS09,January 2022,Freehold,"1,658.00",sq.m,"1,002",sq.m,    ,"RM5,300,000.00",,JLN PERMATA 9/KS09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0163,101.4449
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 9/KS09,January 2022,Freehold,"1,670.00",sq.m,"1,003",sq.m,    ,"RM5,500,000.00",,JLN PERMATA 9/KS09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0163,101.4449
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 9/KS09,February 2022,Freehold,"1,674.00",sq.m,"1,003",sq.m,    ,"RM5,450,000.00",,JLN PERMATA 9/KS09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0163,101.4449
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 9/KS09,August 2022,Freehold,"1,654.00",sq.m,795,sq.m,    ,"RM5,470,000.00",,JLN PERMATA 9/KS09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0163,101.4449
Semi-Detached Factory/Warehouse,Klang,Kelang,BLACK WATER ESTATE,JLN PERMATA 9/KS09,July 2023,Freehold,"1,341.00",sq.m,592,sq.m,    ,"RM3,650,000.00",,JLN PERMATA 9/KS09 BLACK WATER ESTATE Kelang Klang Malaysia,3.0163,101.4449
Semi-Detached Factory/Warehouse,Klang,Kelang,BUKIT KEMUNING (P/L 1908),JALAN SPRING 34/23,September 2023,Freehold,"2,266.00",sq.m,866,sq.m,    ,"RM4,900,000.00",,JALAN SPRING 34/23 BUKIT KEMUNING (P/L 1908) Kelang Klang Malaysia,3.0057,101.5006
Semi-Detached Factory/Warehouse,Klang,Kelang,BUKIT KEMUNING LIGHT IND PARK, JALAN PALAM 34/18A,February 2024,Freehold,"1,016.00",sq.m,363,sq.m,    ,"RM3,700,000.00",,JALAN PALAM 34/18A BUKIT KEMUNING LIGHT IND PARK Kelang Klang Malaysia,3.0215,101.5318
Semi-Detached Factory/Warehouse,Klang,Kelang,BUKIT KEMUNING LIGHT IND PARK, JALAN PALAM 34/18A,February 2024,Freehold,"1,197.00",sq.m,363,sq.m,    ,"RM4,500,000.00",,JALAN PALAM 34/18A BUKIT KEMUNING LIGHT IND PARK Kelang Klang Malaysia,3.0215,101.5318
Semi-Detached Factory/Warehouse,Klang,Kelang,BUKIT KEMUNING LIGHT IND PARK,JALAN SUNGAI JERLUH 32/196,May 2023,Freehold,"1,454.29",sq.m,458,sq.m,    ,"RM7,800,000.00",,JALAN SUNGAI JERLUH 32/196 BUKIT KEMUNING LIGHT IND PARK Kelang Klang Malaysia,3.0146,101.5128
